{'reviewerID': 'jq0vd3mgIqgnw-tj-JvEfA', 'poss_spam': 0.0001, 'spam': 0.057, 'spam_score_total': 0.1521, 'not_spam': 0.0001, 'spam_score_ts': 0.1521}
{'reviewerID': '_tBe5IFEMtnYBKjmQ_YQyA', 'poss_spam': 0.0001, 'spam': 0.0335, 'spam_score_total': 0.0999, 'not_spam': 0.0001, 'spam_score_ts': 0.0894}
{'reviewerID': '4DFmd5LCXoLgHtYBytJJPA', 'poss_spam': 0.3208, 'spam': 0.0009, 'spam_score_total': 0.1091, 'not_spam': 0.0001, 'spam_score_ts': 0.1092}
{'reviewerID': '5SDwdNaU0c3cf-Oum-J3Xw', 'poss_spam': 0.0001, 'spam': 0.118, 'spam_score_total': 0.2937, 'not_spam': 0.0001, 'spam_score_ts': 0.3146}
{'reviewerID': 'yx9V9AgWAcrLGQFgEj2AVw', 'poss_spam': 0.3065, 'spam': 0.0027, 'spam_score_total': 0.0364, 'not_spam': 0.0001, 'spam_score_ts': 0.1093}
{'reviewerID': 'r7kbJcKqJ3dJ3TYevNVIRA', 'poss_spam': 0.0001, 'spam': 0.1432, 'spam_score_total': 0.38, 'not_spam': 0.0001, 'spam_score_ts': 0.3819}
{'reviewerID': 'HhwPTD8_6QmRbRfWvImwuQ', 'poss_spam': 0.3908, 'spam': 0.0528, 'spam_score_total': 0.2711, 'not_spam': 0.0001, 'spam_score_ts': 0.2711}
{'reviewerID': 'KKOM5feU4TzZmUEY24y02Q', 'poss_spam': 0.0001, 'spam': 0.1127, 'spam_score_total': 0.3006, 'not_spam': 0.0001, 'spam_score_ts': 0.3006}
{'reviewerID': 'e4-Pz1Kow9Wk6XXIvYFzLQ', 'poss_spam': 0.0001, 'spam': 0.0591, 'spam_score_total': 0.1581, 'not_spam': 0.0001, 'spam_score_ts': 0.1576}
{'reviewerID': 'wn98_KxFkkO85qz4vc6PpQ', 'poss_spam': 0.3587, 'spam': 0.0001, 'spam_score_total': 0.1357, 'not_spam': 0.0001, 'spam_score_ts': 0.1196}
{'reviewerID': 'ChK39XM_3pNkYIeDv1OQhQ', 'poss_spam': 0.3344, 'spam': 0.0002, 'spam_score_total': 0.1119, 'not_spam': 0.0001, 'spam_score_ts': 0.112}
{'reviewerID': 'ee1XilXm-2clTtM5O_k0aA', 'poss_spam': 0.1296, 'spam': 0.041, 'spam_score_total': 0.1525, 'not_spam': 0.0001, 'spam_score_ts': 0.1525}
{'reviewerID': 'qW8W1dtw45mlNfQjn021dg', 'poss_spam': 0.321, 'spam': 0.0008, 'spam_score_total': 0.1091, 'not_spam': 0.0001, 'spam_score_ts': 0.1091}
{'reviewerID': 'vDzJZHf1uF63LoG0DFZn2w', 'poss_spam': 0.0001, 'spam': 0.1945, 'spam_score_total': 0.3926, 'not_spam': 0.0001, 'spam_score_ts': 0.5187}
{'reviewerID': 'qpPFbPVqc9OmxX4U_FGnxQ', 'poss_spam': 0.1586, 'spam': 0.0346, 'spam_score_total': 0.0483, 'not_spam': 0.0001, 'spam_score_ts': 0.145}
{'reviewerID': 'S2CC2Fg4RU4F1Ov9BFhdNA', 'poss_spam': 0.1296, 'spam': 0.041, 'spam_score_total': 0.1525, 'not_spam': 0.0001, 'spam_score_ts': 0.1525}
{'reviewerID': 'ev7wp2KpFHOXQXfCitAZSw', 'poss_spam': 0.3378, 'spam': 0.0001, 'spam_score_total': 0.1118, 'not_spam': 0.0001, 'spam_score_ts': 0.1129}
{'reviewerID': 'Q03Bhc_EANf9JqEwI5wR9g', 'poss_spam': 0.0001, 'spam': 0.0277, 'spam_score_total': 0.0729, 'not_spam': 0.0001, 'spam_score_ts': 0.0738}
{'reviewerID': 'H3tPoj8yqmhZfkiol8F1yQ', 'poss_spam': 0.0001, 'spam': 0.0257, 'spam_score_total': 0.0616, 'not_spam': 0.0001, 'spam_score_ts': 0.0685}
{'reviewerID': 'S765x0O9aI2e1ISaB-NYfQ', 'poss_spam': 0.3207, 'spam': 0.0009, 'spam_score_total': 0.0364, 'not_spam': 0.0001, 'spam_score_ts': 0.1093}
{'reviewerID': 'B-UVz3wgMhXmFvRMt5m6lw', 'poss_spam': 0.4386, 'spam': 0.0001, 'spam_score_total': 0.1462, 'not_spam': 0.0001, 'spam_score_ts': 0.1462}
{'reviewerID': 'arpUY2-cgsTq2QufV1Ij_g', 'poss_spam': 0.1296, 'spam': 0.041, 'spam_score_total': 0.1525, 'not_spam': 0.0001, 'spam_score_ts': 0.1525}
{'reviewerID': 'Kx_eu0rIJk7oGXHtrtBUDQ', 'poss_spam': 0.3208, 'spam': 0.0009, 'spam_score_total': 0.1092, 'not_spam': 0.0001, 'spam_score_ts': 0.1093}
{'reviewerID': '7Q5aPLtDrWDhWPlFRkrYWw', 'poss_spam': 0.0085, 'spam': 0.0678, 'spam_score_total': 0.1816, 'not_spam': 0.0001, 'spam_score_ts': 0.1836}
{'reviewerID': 'g5J73HwrmtxrUeRV2zfNXg', 'poss_spam': 0.0001, 'spam': 0.1323, 'spam_score_total': 0.2369, 'not_spam': 0.0001, 'spam_score_ts': 0.3527}
{'reviewerID': '4uscIP7YDERJG9oxEFed3w', 'poss_spam': 0.0001, 'spam': 0.1261, 'spam_score_total': 0.2135, 'not_spam': 0.0001, 'spam_score_ts': 0.3362}
{'reviewerID': 'k_TAh4ZXJY-5OTSu0gbOfA', 'poss_spam': 0.0001, 'spam': 0.058, 'spam_score_total': 0.1581, 'not_spam': 0.0001, 'spam_score_ts': 0.1546}
{'reviewerID': 'xGR7Svoj7uTFhIZQgN5pCQ', 'poss_spam': 0.0001, 'spam': 0.1638, 'spam_score_total': 0.4362, 'not_spam': 0.0001, 'spam_score_ts': 0.4367}
{'reviewerID': 'ZftKc54UnKJSbuzyEg4SjA', 'poss_spam': 0.3336, 'spam': 0.0002, 'spam_score_total': 0.1117, 'not_spam': 0.0001, 'spam_score_ts': 0.1117}
{'reviewerID': 'd5_Xh7_u3XOHe5XFtiJLrg', 'poss_spam': 0.0001, 'spam': 0.057, 'spam_score_total': 0.0507, 'not_spam': 0.0001, 'spam_score_ts': 0.1521}
{'reviewerID': 'Gw4UiyZjER7GuyGbwSRIQw', 'poss_spam': 0.5796, 'spam': 0.0115, 'spam_score_total': 0.1785, 'not_spam': 0.0001, 'spam_score_ts': 0.2238}
{'reviewerID': '8-lLoii2bEEB_IDJlryyDw', 'poss_spam': 0.0001, 'spam': 0.1108, 'spam_score_total': 0.292, 'not_spam': 0.0001, 'spam_score_ts': 0.2955}
{'reviewerID': 'yfy3v_n7BWiGs6pTf58i6A', 'poss_spam': 0.1811, 'spam': 0.0296, 'spam_score_total': 0.0464, 'not_spam': 0.0001, 'spam_score_ts': 0.1392}
{'reviewerID': 'mXJyksCE4hCNtXBT4kDOng', 'poss_spam': 0.0284, 'spam': 0.0634, 'spam_score_total': 0.1786, 'not_spam': 0.0001, 'spam_score_ts': 0.1786}
{'reviewerID': '4GMA5-2pJUkJEMP13nDy5Q', 'poss_spam': 0.0008, 'spam': 0.0685, 'spam_score_total': 0.1828, 'not_spam': 0.0001, 'spam_score_ts': 0.1828}
{'reviewerID': 'TSrNFUI9p-sWqb7F-2u9tQ', 'poss_spam': 0.0001, 'spam': 0.057, 'spam_score_total': 0.1521, 'not_spam': 0.0001, 'spam_score_ts': 0.1521}
{'reviewerID': '9Plx-Et3UnMgYlpYzY7qjw', 'poss_spam': 0.0001, 'spam': 0.057, 'spam_score_total': 0.1521, 'not_spam': 0.0001, 'spam_score_ts': 0.1521}
{'reviewerID': 'qdieS2KVqTBO_9LcCVwWzQ', 'poss_spam': 0.0001, 'spam': 0.235, 'spam_score_total': 0.6277, 'not_spam': 0.0001, 'spam_score_ts': 0.6267}
{'reviewerID': 'hGhkw3NTCELoEGsWeVgbWw', 'poss_spam': 0.3815, 'spam': 0.0001, 'spam_score_total': 0.0424, 'not_spam': 0.0001, 'spam_score_ts': 0.1272}
{'reviewerID': 'waa7HMUY1mrpvHc9Tt5mrQ', 'poss_spam': 0.4697, 'spam': 0.0001, 'spam_score_total': 0.0522, 'not_spam': 0.0001, 'spam_score_ts': 0.1566}
{'reviewerID': 'wm273pm4YDgE5AtSeSdZkw', 'poss_spam': 0.3954, 'spam': 0.0001, 'spam_score_total': 0.1318, 'not_spam': 0.0001, 'spam_score_ts': 0.1318}
{'reviewerID': 'DLrptiHwqa0JLYFJsp4vzg', 'poss_spam': 0.4196, 'spam': 0.0001, 'spam_score_total': 0.1399, 'not_spam': 0.0001, 'spam_score_ts': 0.1399}
{'reviewerID': '53bZ_EsXH71L7iFs5MP9_w', 'poss_spam': 0.0001, 'spam': 0.0453, 'spam_score_total': 0.1573, 'not_spam': 0.0001, 'spam_score_ts': 0.1208}
{'reviewerID': 'ZzUwt2WqDwVZcjAy2MK2og', 'poss_spam': 0.0001, 'spam': 0.1001, 'spam_score_total': 0.2669, 'not_spam': 0.0001, 'spam_score_ts': 0.2669}
{'reviewerID': 'jTXj5uf5ER5siDnQK_y4aA', 'poss_spam': 0.0001, 'spam': 0.1765, 'spam_score_total': 0.343, 'not_spam': 0.0001, 'spam_score_ts': 0.4708}
{'reviewerID': 'Hguq_kinc5yQb7SeLdAM5A', 'poss_spam': 0.0001, 'spam': 0.1078, 'spam_score_total': 0.2876, 'not_spam': 0.0001, 'spam_score_ts': 0.2875}
{'reviewerID': 'frrJr5Kp8ut6bvBLgphSvg', 'poss_spam': 0.3209, 'spam': 0.0008, 'spam_score_total': 0.0364, 'not_spam': 0.0001, 'spam_score_ts': 0.1092}
{'reviewerID': '3hjeA6vwna_Cbm2TXV_klw', 'poss_spam': 0.0001, 'spam': 0.1, 'spam_score_total': 0.2666, 'not_spam': 0.0001, 'spam_score_ts': 0.2666}
{'reviewerID': 'rx3d4r9VGdzhU3KKXcgpdA', 'poss_spam': 0.4196, 'spam': 0.0001, 'spam_score_total': 0.1399, 'not_spam': 0.0001, 'spam_score_ts': 0.1399}
{'reviewerID': 'fPm6_W_1h4Svblimj7GJAw', 'poss_spam': 0.1296, 'spam': 0.041, 'spam_score_total': 0.1525, 'not_spam': 0.0001, 'spam_score_ts': 0.1525}
{'reviewerID': '56vERWd2VPTfjytCQlSc6g', 'poss_spam': 0.0001, 'spam': 0.2128, 'spam_score_total': 0.5437, 'not_spam': 0.0001, 'spam_score_ts': 0.5676}
{'reviewerID': 'MqE_x3u0AvgodVJR6S6pkA', 'poss_spam': 0.4196, 'spam': 0.0001, 'spam_score_total': 0.0466, 'not_spam': 0.0001, 'spam_score_ts': 0.1399}
{'reviewerID': 'cvzKVWaGFysF1iZ1RUvsBg', 'poss_spam': 0.0001, 'spam': 0.057, 'spam_score_total': 0.1521, 'not_spam': 0.0001, 'spam_score_ts': 0.1521}
{'reviewerID': 'UFzvZYktnjS5rTS4vzlkiQ', 'poss_spam': 0.0001, 'spam': 0.0394, 'spam_score_total': 0.0738, 'not_spam': 0.0001, 'spam_score_ts': 0.1051}
{'reviewerID': '2RKfUSVZBeTJ-_X9bmGmKQ', 'poss_spam': 0.0001, 'spam': 0.1723, 'spam_score_total': 0.4595, 'not_spam': 0.0001, 'spam_score_ts': 0.4595}
{'reviewerID': '1aZ_5OVCRb0P7v3unYNIqA', 'poss_spam': 0.0001, 'spam': 0.0394, 'spam_score_total': 0.035, 'not_spam': 0.0001, 'spam_score_ts': 0.1051}
{'reviewerID': 'xNme_YTVm9Zw5LsFjfGhbA', 'poss_spam': 0.3209, 'spam': 0.0008, 'spam_score_total': 0.1092, 'not_spam': 0.0001, 'spam_score_ts': 0.1092}
{'reviewerID': 'i7bO8p0ExxDSOyrEA68K_g', 'poss_spam': 0.4196, 'spam': 0.0001, 'spam_score_total': 0.1399, 'not_spam': 0.0001, 'spam_score_ts': 0.1399}
{'reviewerID': 'gyouSytD3Ni6shaO3pnyVA', 'poss_spam': 0.0001, 'spam': 0.057, 'spam_score_total': 0.1521, 'not_spam': 0.0001, 'spam_score_ts': 0.1521}
{'reviewerID': '0M7EGLFqpOTl3-KBypoohg', 'poss_spam': 0.1296, 'spam': 0.041, 'spam_score_total': 0.1525, 'not_spam': 0.0001, 'spam_score_ts': 0.1525}
{'reviewerID': 'KzDdqmFfU3hKo3tFnR6uVQ', 'poss_spam': 0.0001, 'spam': 0.057, 'spam_score_total': 0.1678, 'not_spam': 0.0001, 'spam_score_ts': 0.1521}
{'reviewerID': 'Su5aBOYKcRnprCSc6pW1iw', 'poss_spam': 0.0001, 'spam': 0.1188, 'spam_score_total': 0.3142, 'not_spam': 0.0001, 'spam_score_ts': 0.3168}
{'reviewerID': 'whfjd0gIdtPXLTZKmNYqZQ', 'poss_spam': 0.0001, 'spam': 0.2457, 'spam_score_total': 0.6586, 'not_spam': 0.0001, 'spam_score_ts': 0.6553}
{'reviewerID': 'opwz8hHsWdU0XWQ5NNwjww', 'poss_spam': 0.4196, 'spam': 0.0001, 'spam_score_total': 0.1399, 'not_spam': 0.0001, 'spam_score_ts': 0.1399}
{'reviewerID': '2X4yIsAHtPi_UwfgaCCloQ', 'poss_spam': 0.0001, 'spam': 0.0218, 'spam_score_total': 0.0194, 'not_spam': 0.0001, 'spam_score_ts': 0.0581}
{'reviewerID': 'TcVn8ClOqF4oYXtnVJ7s3Q', 'poss_spam': 0.0284, 'spam': 0.0634, 'spam_score_total': 0.1786, 'not_spam': 0.0001, 'spam_score_ts': 0.1786}
{'reviewerID': 'LBTp89k-qNO4UY5-zsI7nw', 'poss_spam': 0.0284, 'spam': 0.0634, 'spam_score_total': 0.1786, 'not_spam': 0.0001, 'spam_score_ts': 0.1786}
{'reviewerID': 'tdXOi7eFulDMq6ZWrX9tCw', 'poss_spam': 0.5085, 'spam': 0.0001, 'spam_score_total': 0.1695, 'not_spam': 0.0001, 'spam_score_ts': 0.1695}
{'reviewerID': 'UZ6YOaTiZ1lTZWKASIkVuA', 'poss_spam': 0.0001, 'spam': 0.1124, 'spam_score_total': 0.1727, 'not_spam': 0.0001, 'spam_score_ts': 0.2998}
{'reviewerID': '58KqAADM76N-9OyHVIDi-Q', 'poss_spam': 0.3049, 'spam': 0.0029, 'spam_score_total': 0.1097, 'not_spam': 0.0001, 'spam_score_ts': 0.1094}
{'reviewerID': 'YJaSGjx8xvIXSDzr2EeaYA', 'poss_spam': 0.3209, 'spam': 0.0008, 'spam_score_total': 0.1091, 'not_spam': 0.0001, 'spam_score_ts': 0.1092}
{'reviewerID': '7clk7hJlh9U5Kkwq7IGLEw', 'poss_spam': 0.0001, 'spam': 0.2943, 'spam_score_total': 0.7866, 'not_spam': 0.0001, 'spam_score_ts': 0.7849}
{'reviewerID': 'XbyZg_nBhtxZuyKDpnKxLw', 'poss_spam': 0.0001, 'spam': 0.05, 'spam_score_total': 0.1333, 'not_spam': 0.0001, 'spam_score_ts': 0.1333}
{'reviewerID': 'j59_wo6jD2sHdwUdj17j4A', 'poss_spam': 0.0001, 'spam': 0.057, 'spam_score_total': 0.1521, 'not_spam': 0.0001, 'spam_score_ts': 0.1521}
{'reviewerID': 'WOEl1sF9zC4NJrUdeOyMKQ', 'poss_spam': 0.1296, 'spam': 0.041, 'spam_score_total': 0.1525, 'not_spam': 0.0001, 'spam_score_ts': 0.1525}
{'reviewerID': '5koUwqkvpMadi6qRIbblHw', 'poss_spam': 0.1296, 'spam': 0.041, 'spam_score_total': 0.1525, 'not_spam': 0.0001, 'spam_score_ts': 0.1525}
{'reviewerID': '76h0Dl1yJ7Q-VSqnUor3ew', 'poss_spam': 0.0001, 'spam': 0.0257, 'spam_score_total': 0.0772, 'not_spam': 0.0001, 'spam_score_ts': 0.0685}
{'reviewerID': 'Usix35UmtJ7yZuumfv5aDg', 'poss_spam': 0.0958, 'spam': 0.0485, 'spam_score_total': 0.1607, 'not_spam': 0.0001, 'spam_score_ts': 0.1612}
{'reviewerID': '33IZrNNgJ0y6-tJwm2ZoCQ', 'poss_spam': 0.0001, 'spam': 0.0218, 'spam_score_total': 0.121, 'not_spam': 0.0001, 'spam_score_ts': 0.0581}
{'reviewerID': 'ctwwsl5_DSCzwPxtjzdl2A', 'poss_spam': 0.0001, 'spam': 0.2203, 'spam_score_total': 0.5865, 'not_spam': 0.0001, 'spam_score_ts': 0.5874}
{'reviewerID': 'pAGSv-8vo6k6hpgqw_fIdA', 'poss_spam': 0.0001, 'spam': 0.0482, 'spam_score_total': 0.1286, 'not_spam': 0.0001, 'spam_score_ts': 0.1286}
{'reviewerID': 'y1hhO-v8zq3j_yJfxliztA', 'poss_spam': 0.3209, 'spam': 0.0008, 'spam_score_total': 0.0364, 'not_spam': 0.0001, 'spam_score_ts': 0.1092}
{'reviewerID': 'rzq5nqG2NG13o3ISxJSrsQ', 'poss_spam': 0.1132, 'spam': 0.1144, 'spam_score_total': 0.2275, 'not_spam': 0.0001, 'spam_score_ts': 0.3427}
{'reviewerID': 'gm2ag9nOkE2u0uTR5_OHiQ', 'poss_spam': 0.0001, 'spam': 0.157, 'spam_score_total': 0.383, 'not_spam': 0.0001, 'spam_score_ts': 0.4187}
{'reviewerID': '9PPWLfMHuDHtbJIvM2tSMQ', 'poss_spam': 0.0001, 'spam': 0.0394, 'spam_score_total': 0.1051, 'not_spam': 0.0001, 'spam_score_ts': 0.1051}
{'reviewerID': 'iIx5jkLjCA-8ujObEHOHIQ', 'poss_spam': 0.0001, 'spam': 0.2533, 'spam_score_total': 0.5758, 'not_spam': 0.0001, 'spam_score_ts': 0.6754}
{'reviewerID': '-E3B0StKN2Qjgf3dzL2r6w', 'poss_spam': 0.0001, 'spam': 0.057, 'spam_score_total': 0.0507, 'not_spam': 0.0001, 'spam_score_ts': 0.1521}
{'reviewerID': '_g7HODSUCPsFNdkYJVAihQ', 'poss_spam': 0.0001, 'spam': 0.0482, 'spam_score_total': 0.0429, 'not_spam': 0.0001, 'spam_score_ts': 0.1286}
{'reviewerID': 'ElVVa0LmnbBCXhNh-l34-Q', 'poss_spam': 0.0001, 'spam': 0.1565, 'spam_score_total': 0.4209, 'not_spam': 0.0001, 'spam_score_ts': 0.4174}
{'reviewerID': 'Zy0Y9W7nPtri3pQ-ErwpGg', 'poss_spam': 0.0001, 'spam': 0.057, 'spam_score_total': 0.1521, 'not_spam': 0.0001, 'spam_score_ts': 0.1521}
{'reviewerID': '11arsKKW5p3amLdd011vJA', 'poss_spam': 0.4196, 'spam': 0.0001, 'spam_score_total': 0.0466, 'not_spam': 0.0001, 'spam_score_ts': 0.1399}
{'reviewerID': 'RPD2MK_RJbCY_GFsLAZjig', 'poss_spam': 0.0069, 'spam': 0.1371, 'spam_score_total': 0.1614, 'not_spam': 0.0001, 'spam_score_ts': 0.368}
{'reviewerID': '0IEF50pVc6f5Zk9orVoclg', 'poss_spam': 0.0001, 'spam': 0.0277, 'spam_score_total': 0.0246, 'not_spam': 0.0001, 'spam_score_ts': 0.0738}
{'reviewerID': 'URziMTGW_qU7tX6kTWTQvw', 'poss_spam': 0.0001, 'spam': 0.0359, 'spam_score_total': 0.0863, 'not_spam': 0.0001, 'spam_score_ts': 0.0957}
{'reviewerID': 'bF4BjnRuQdlL0MVYrSMLIw', 'poss_spam': 0.0001, 'spam': 0.0429, 'spam_score_total': 0.1117, 'not_spam': 0.0001, 'spam_score_ts': 0.1145}
{'reviewerID': 'LqPHUn8mtipSYPxj2c5KQg', 'poss_spam': 0.4196, 'spam': 0.0001, 'spam_score_total': 0.1399, 'not_spam': 0.0001, 'spam_score_ts': 0.1399}
{'reviewerID': 'l7Xyv7X-SZRRGSpt8qfGFg', 'poss_spam': 0.0001, 'spam': 0.0218, 'spam_score_total': 0.0194, 'not_spam': 0.0001, 'spam_score_ts': 0.0581}
{'reviewerID': '8wiK0o34kCO0JVq48PO_mw', 'poss_spam': 0.0001, 'spam': 0.0394, 'spam_score_total': 0.035, 'not_spam': 0.0001, 'spam_score_ts': 0.1051}
{'reviewerID': 'JapsODq2leyIn5JTgjOvkQ', 'poss_spam': 0.0001, 'spam': 0.2385, 'spam_score_total': 0.6034, 'not_spam': 0.0001, 'spam_score_ts': 0.6359}
{'reviewerID': 'AyRa2eaaD2EOkSxdkSrNEA', 'poss_spam': 0.2307, 'spam': 0.0186, 'spam_score_total': 0.0421, 'not_spam': 0.0001, 'spam_score_ts': 0.1264}
{'reviewerID': 'ynAqzxLXUV_uGtDsH7rq0Q', 'poss_spam': 0.1296, 'spam': 0.041, 'spam_score_total': 0.1525, 'not_spam': 0.0001, 'spam_score_ts': 0.1525}
{'reviewerID': 'BMx4t77vS-vh_m0z2iQ-QA', 'poss_spam': 0.6337, 'spam': 0.0025, 'spam_score_total': 0.2177, 'not_spam': 0.0001, 'spam_score_ts': 0.2179}
{'reviewerID': 'Zwco3vEZqiWSepNz4eBPEg', 'poss_spam': 0.0001, 'spam': 0.057, 'spam_score_total': 0.1521, 'not_spam': 0.0001, 'spam_score_ts': 0.1521}
{'reviewerID': 'A-ovXjr4XxEdJEjGUVJ5Wg', 'poss_spam': 0.0001, 'spam': 0.0335, 'spam_score_total': 0.0856, 'not_spam': 0.0001, 'spam_score_ts': 0.0894}
{'reviewerID': 'XCsZ3hWa_6oP1WkWvK7pmg', 'poss_spam': 0.0001, 'spam': 0.1371, 'spam_score_total': 0.3615, 'not_spam': 0.0001, 'spam_score_ts': 0.3656}
{'reviewerID': 'rY8zJoH5xf8s5jO3HFoGZw', 'poss_spam': 0.0001, 'spam': 0.1261, 'spam_score_total': 0.3362, 'not_spam': 0.0001, 'spam_score_ts': 0.3362}
{'reviewerID': 'ly5wCM2i5uiiF_cGpBkibA', 'poss_spam': 0.1869, 'spam': 0.098, 'spam_score_total': 0.2888, 'not_spam': 0.0001, 'spam_score_ts': 0.3237}
{'reviewerID': 'iUU3lmGmUiqAlmTWQYWoKw', 'poss_spam': 0.0001, 'spam': 0.057, 'spam_score_total': 0.1726, 'not_spam': 0.0001, 'spam_score_ts': 0.1521}
{'reviewerID': 'qXUszzSQ_QGBk7o2SjqK7Q', 'poss_spam': 0.4196, 'spam': 0.0001, 'spam_score_total': 0.1399, 'not_spam': 0.0001, 'spam_score_ts': 0.1399}
{'reviewerID': 'o1MsdELGuXgp1ki4LcqtTw', 'poss_spam': 0.1296, 'spam': 0.041, 'spam_score_total': 0.1525, 'not_spam': 0.0001, 'spam_score_ts': 0.1525}
{'reviewerID': 'h21Cbrn7eWdqwFQOyNpGHg', 'poss_spam': 0.0001, 'spam': 0.057, 'spam_score_total': 0.1521, 'not_spam': 0.0001, 'spam_score_ts': 0.1521}
{'reviewerID': 'hEunk8B5niGr6sz4rKtItQ', 'poss_spam': 0.4196, 'spam': 0.0001, 'spam_score_total': 0.0466, 'not_spam': 0.0001, 'spam_score_ts': 0.1399}
{'reviewerID': 'iCfIyiQFvI25EJiFF1VRKQ', 'poss_spam': 0.4196, 'spam': 0.0001, 'spam_score_total': 0.1399, 'not_spam': 0.0001, 'spam_score_ts': 0.1399}
{'reviewerID': '7ipk2ANEytGgbehLPOIWiA', 'poss_spam': 0.0001, 'spam': 0.0453, 'spam_score_total': 0.1148, 'not_spam': 0.0001, 'spam_score_ts': 0.1208}
{'reviewerID': 'WbKNSu_XEUlq8zUZShDLxQ', 'poss_spam': 0.4161, 'spam': 0.0001, 'spam_score_total': 0.1387, 'not_spam': 0.0001, 'spam_score_ts': 0.1387}
{'reviewerID': 'Z_UuB4vZ6xMHvl-mtCwvOw', 'poss_spam': 0.2309, 'spam': 0.0185, 'spam_score_total': 0.115, 'not_spam': 0.0001, 'spam_score_ts': 0.1264}
{'reviewerID': 'j7pNd0T0xt1U2xxeq8nmoA', 'poss_spam': 0.0001, 'spam': 0.057, 'spam_score_total': 0.1521, 'not_spam': 0.0001, 'spam_score_ts': 0.1521}
{'reviewerID': 'clqDf_w6rC5D-Rj0Mclrng', 'poss_spam': 0.4196, 'spam': 0.0001, 'spam_score_total': 0.1399, 'not_spam': 0.0001, 'spam_score_ts': 0.1399}
{'reviewerID': 'KtR2zXLfKTRN3grDxfkvqA', 'poss_spam': 0.1371, 'spam': 0.0393, 'spam_score_total': 0.1507, 'not_spam': 0.0001, 'spam_score_ts': 0.1505}
{'reviewerID': 'ZtiFffWruo7KNqOzl8PuVQ', 'poss_spam': 0.1296, 'spam': 0.041, 'spam_score_total': 0.1525, 'not_spam': 0.0001, 'spam_score_ts': 0.1525}
{'reviewerID': 'W6w0sNlW-S5KA7TMLPDBXw', 'poss_spam': 0.3206, 'spam': 0.001, 'spam_score_total': 0.1093, 'not_spam': 0.0001, 'spam_score_ts': 0.1094}
{'reviewerID': 'mxBmOz00l-6CBebMg5G91g', 'poss_spam': 0.0001, 'spam': 0.3566, 'spam_score_total': 0.6412, 'not_spam': 0.0001, 'spam_score_ts': 0.9509}
{'reviewerID': 'PYys2uo1ehYlVZihu5kzQA', 'poss_spam': 0.3208, 'spam': 0.0009, 'spam_score_total': 0.1092, 'not_spam': 0.0001, 'spam_score_ts': 0.1093}
{'reviewerID': 'fHypZQSHGU8Zg4PkyaPopA', 'poss_spam': 0.0001, 'spam': 0.1273, 'spam_score_total': 0.3395, 'not_spam': 0.0001, 'spam_score_ts': 0.3395}
{'reviewerID': 'WJDPbSUSiSohQ6R6Ku4wFA', 'poss_spam': 0.1634, 'spam': 0.0335, 'spam_score_total': 0.1438, 'not_spam': 0.0001, 'spam_score_ts': 0.1438}
{'reviewerID': 'TLElemg3o3mlA4GGpupNiQ', 'poss_spam': 0.0284, 'spam': 0.0634, 'spam_score_total': 0.1786, 'not_spam': 0.0001, 'spam_score_ts': 0.1786}
{'reviewerID': 'hpZvnHkeXcIMgIxzEvqGCw', 'poss_spam': 0.0622, 'spam': 0.0559, 'spam_score_total': 0.1699, 'not_spam': 0.0001, 'spam_score_ts': 0.1699}
{'reviewerID': 'F9OP05pb0AVN8cgZoqPWJw', 'poss_spam': 0.0001, 'spam': 0.0482, 'spam_score_total': 0.1286, 'not_spam': 0.0001, 'spam_score_ts': 0.1286}
{'reviewerID': 'NuBlWBsVheUgm8l4fVKOAw', 'poss_spam': 0.0001, 'spam': 0.0394, 'spam_score_total': 0.1051, 'not_spam': 0.0001, 'spam_score_ts': 0.1051}
{'reviewerID': '32yMeAPlYdofpLTr-4Z47w', 'poss_spam': 0.1075, 'spam': 0.1156, 'spam_score_total': 0.3452, 'not_spam': 0.0001, 'spam_score_ts': 0.3442}
{'reviewerID': 'KJDf1uSaPaVYBq4nUPO2Fg', 'poss_spam': 0.4196, 'spam': 0.0001, 'spam_score_total': 0.1399, 'not_spam': 0.0001, 'spam_score_ts': 0.1399}
{'reviewerID': '7gck0xCgh1VbY6n5yLd_YA', 'poss_spam': 0.4196, 'spam': 0.0001, 'spam_score_total': 0.1399, 'not_spam': 0.0001, 'spam_score_ts': 0.1399}
{'reviewerID': 'IgkDYXTO6XP7VGi6xIOJbw', 'poss_spam': 0.0001, 'spam': 0.2569, 'spam_score_total': 0.6772, 'not_spam': 0.0001, 'spam_score_ts': 0.685}
{'reviewerID': 'Tehlq2amoLvb77y0_ccWzg', 'poss_spam': 0.1956, 'spam': 0.0961, 'spam_score_total': 0.3214, 'not_spam': 0.0001, 'spam_score_ts': 0.3214}
{'reviewerID': 'ESYyJ0jAhUbhuih1_TBetQ', 'poss_spam': 0.0284, 'spam': 0.0634, 'spam_score_total': 0.1786, 'not_spam': 0.0001, 'spam_score_ts': 0.1786}
{'reviewerID': '6eVhsPPKYF_zImkDSVqjhw', 'poss_spam': 0.0001, 'spam': 0.0394, 'spam_score_total': 0.035, 'not_spam': 0.0001, 'spam_score_ts': 0.1051}
{'reviewerID': 'YpL_k2GqiH2ba28MoJ4PYA', 'poss_spam': 0.1296, 'spam': 0.041, 'spam_score_total': 0.0508, 'not_spam': 0.0001, 'spam_score_ts': 0.1525}
